Feature,Coefficient,Odds_Ratio,Absolute_Coefficient
cat__City_Capistrano Beach,-0.19854976847833836,0.8199189636057793,0.19854976847833836
cat__City_Moreno Valley,-0.20160200354753763,0.8174201935478677,0.20160200354753763
cat__City_Kyburz,-0.20182444589264006,0.8172383849048009,0.20182444589264006
cat__City_Sutter Creek,-0.2021900353136108,0.8169396658044671,0.2021900353136108
cat__City_Ivanhoe,-0.20406807689399148,0.8154068589314677,0.20406807689399148
cat__City_Palo Alto,-0.2053138986419679,0.8143916398554715,0.2053138986419679
cat__City_Boonville,-0.20884763671112005,0.8115188719086704,0.20884763671112005
cat__City_Milford,-0.21005252503116867,0.810541671125535,0.21005252503116867
cat__City_Midway City,-0.21027704239819128,0.8103597108710547,0.21027704239819128
cat__City_Goleta,-0.21151356293598766,0.8093583037034192,0.21151356293598766
cat__City_San Ramon,-0.21190438447715124,0.809042050847052,0.21190438447715124
cat__City_Selma,-0.212205982863761,0.8087980818619926,0.212205982863761
cat__City_Chester,-0.21415612924895833,0.8072223441652684,0.21415612924895833
cat__City_San Pedro,-0.2154396055911501,0.806186957972619,0.2154396055911501
cat__City_Boulevard,-0.21630749737863647,0.8054875784693794,0.21630749737863647
cat__City_Lone Pine,-0.2166334596654571,0.8052250626837432,0.2166334596654571
cat__City_River Pines,-0.21957791683545125,0.8028575991324374,0.21957791683545125
cat__City_Weldon,-0.22107012817200097,0.8016604593363033,0.22107012817200097
cat__City_Redding,-0.22114103253367104,0.8016036201282556,0.22114103253367104
cat__City_Sutter,-0.22363810418027036,0.7996044555240406,0.22363810418027036
cat__City_Dixon,-0.2247597613841205,0.7987080762353936,0.2247597613841205
cat__City_Camptonville,-0.22619479036983992,0.7975627289946641,0.22619479036983992
cat__City_Salton City,-0.2268164350794989,0.7970670824175612,0.2268164350794989
cat__City_Magalia,-0.2285165387991388,0.7957131369559134,0.2285165387991388
cat__City_Kerman,-0.22892722645347519,0.7953864144892062,0.22892722645347519
cat__City_Berkeley,-0.23008758209099503,0.7944640186362557,0.23008758209099503
cat__City_Chula Vista,-0.2322459135206325,0.7927511511079619,0.2322459135206325
cat__City_Arcata,-0.23310299350554536,0.792071991052151,0.23310299350554536
cat__City_Victorville,-0.23416127814078383,0.7912341968245887,0.23416127814078383
cat__City_Occidental,-0.23474549238377332,0.7907720815375734,0.23474549238377332
cat__City_Auburn,-0.23493401090892674,0.7906230204018636,0.23493401090892674
cat__City_Pilot Hill,-0.236538750749866,0.7893552935997674,0.236538750749866
cat__City_Marysville,-0.23840263745634022,0.7878853950490706,0.23840263745634022
cat__City_Keyes,-0.2396787326060818,0.7868806195488172,0.2396787326060818
cat__City_Stanford,-0.23986264166098162,0.7867359183840921,0.23986264166098162
cat__City_Little River,-0.24108027792669506,0.7857785431839966,0.24108027792669506
cat__City_Whitethorn,-0.2414847452557605,0.7854607857009903,0.2414847452557605
cat__City_Pine Grove,-0.24208343306138067,0.7849906806439223,0.24208343306138067
cat__City_Raymond,-0.24963455955357883,0.7790854403867239,0.24963455955357883
cat__City_Cambria,-0.25061137895763996,0.778324786182509,0.25061137895763996
cat__City_Rancho Mirage,-0.25080212895852577,0.7781763348878477,0.25080212895852577
cat__City_Berry Creek,-0.2513337949406683,0.7777627149660435,0.2513337949406683
cat__City_Pebble Beach,-0.252435705122203,0.7769061623203144,0.252435705122203
cat__City_Los Alamitos,-0.2532866899892261,0.7762453081614082,0.2532866899892261
cat__City_Markleeville,-0.2548885307557224,0.7750028821319865,0.2548885307557224
cat__City_Janesville,-0.2552572815157487,0.7747171519150329,0.2552572815157487
cat__City_Georgetown,-0.25534232069893753,0.7746512734023988,0.25534232069893753
cat__City_Denair,-0.25599032397892363,0.7741494594424942,0.25599032397892363
cat__City_Menlo Park,-0.2578778028890726,0.7726896467806905,0.2578778028890726
cat__City_Riverside,-0.2599484175157854,0.771091359585626,0.2599484175157854
cat__City_Calimesa,-0.26012580402864494,0.7709545905091064,0.26012580402864494
cat__City_Ladera Ranch,-0.26090537624946614,0.770353809933181,0.26090537624946614
cat__City_Tahoe City,-0.26382526586277055,0.7681077425751472,0.26382526586277055
cat__City_Patterson,-0.26515024620882366,0.7670906888494753,0.26515024620882366
cat__City_Soledad,-0.26898338809790495,0.7641559496265836,0.26898338809790495
cat__City_Joshua Tree,-0.2694340189329929,0.7638116749690801,0.2694340189329929
cat__City_Posey,-0.26972233818978325,0.7635914850986405,0.26972233818978325
cat__City_Cloverdale,-0.2715824115005225,0.7621724691029259,0.2715824115005225
cat__City_Cypress,-0.27199132575870255,0.7618608696261937,0.27199132575870255
cat__City_Garden Valley,-0.2725204146157427,0.7614578841464238,0.2725204146157427
cat__City_Mill Valley,-0.27416594097911723,0.7602059154796873,0.27416594097911723
cat__City_Corte Madera,-0.27687477145399414,0.7581494331171996,0.27687477145399414
cat__City_Keeler,-0.2769934223463269,0.7580594833468545,0.2769934223463269
cat__City_Carmel Valley,-0.27746344457184613,0.7577032622638871,0.27746344457184613
cat__City_Rancho Santa Fe,-0.27792401724632787,0.7573543651983174,0.27792401724632787
cat__City_Olancha,-0.2796840315652365,0.7560225829927392,0.2796840315652365
cat__City_Knights Landing,-0.2799065878478651,0.7558543441390864,0.2799065878478651
cat__City_Rio Linda,-0.2808685982942641,0.7551275540099683,0.2808685982942641
cat__City_Alderpoint,-0.2813371466401588,0.7547738231200806,0.2813371466401588
cat__City_Fiddletown,-0.28343806219469075,0.7531897716168018,0.28343806219469075
cat__City_Los Olivos,-0.2839204400427624,0.7528265371707483,0.2839204400427624
cat__City_Big Bear Lake,-0.28539967386663584,0.75171375392967,0.28539967386663584
cat__City_Lamont,-0.2857407661434675,0.7514573938975155,0.2857407661434675
cat__City_Penn Valley,-0.28617386060660904,0.7511320123264961,0.28617386060660904
cat__City_Newhall,-0.28685781302637653,0.7506184494154184,0.28685781302637653
cat__City_Poway,-0.2876470852129543,0.7500262408881654,0.2876470852129543
cat__City_Santa Fe Springs,-0.28900389132348064,0.7490092907595581,0.28900389132348064
cat__City_Fish Camp,-0.2909999216059279,0.7475157366188913,0.2909999216059279
cat__City_Fontana,-0.2937548274714184,0.7454592351661431,0.2937548274714184
cat__City_Topanga,-0.29387521281233375,0.7453694982035949,0.29387521281233375
cat__City_Echo Lake,-0.29634965669722163,0.7435274032270175,0.29634965669722163
cat__City_Applegate,-0.29804786430408514,0.7422658108610154,0.29804786430408514
cat__City_Portola,-0.2993178036484633,0.7413237765936114,0.2993178036484633
cat__City_Norwalk,-0.3009122983232403,0.7401426816545785,0.3009122983232403
cat__City_Alamo,-0.3016979548846049,0.7395614120694217,0.3016979548846049
cat__City_Round Mountain,-0.3071278867949982,0.735556526925203,0.3071278867949982
cat__City_Pescadero,-0.31057398687824195,0.7330260880934772,0.31057398687824195
cat__City_Canby,-0.3139223880067533,0.730575727397547,0.3139223880067533
cat__City_Bethel Island,-0.3150885360095871,0.7297242645344743,0.3150885360095871
cat__Tech_Support_Yes,-0.3153949469219643,0.729500703309343,0.3153949469219643
cat__City_Newbury Park,-0.3159978149804658,0.7290610431785044,0.3159978149804658
cat__City_Macdoel,-0.3161845101763629,0.7289249436891829,0.3161845101763629
cat__City_Colusa,-0.31919960610204445,0.7267304749906108,0.31919960610204445
cat__City_Mount Hermon,-0.3208657013879776,0.7255206808680802,0.3208657013879776
cat__City_Green Valley Lake,-0.3211070568578944,0.7253455936131982,0.3211070568578944
cat__City_Rohnert Park,-0.3213194612143075,0.7251915434102559,0.3213194612143075
cat__City_Sun City,-0.3242801340072957,0.7230476637670711,0.3242801340072957
cat__City_Eureka,-0.3244362806659111,0.7229347711044896,0.3244362806659111
cat__City_Laton,-0.32454891851809375,0.722853345870472,0.32454891851809375
cat__City_Ione,-0.32487389596618516,0.7226184730010466,0.32487389596618516
cat__City_La Jolla,-0.32657684745207366,0.7213889360167788,0.32657684745207366
cat__City_Oakland,-0.3286166450456226,0.7199189483494226,0.3286166450456226
cat__City_North Fork,-0.32910492873234354,0.7195675094790985,0.32910492873234354
cat__City_Lake Arrowhead,-0.3295813770402556,0.7192247544157975,0.3295813770402556
cat__City_Avalon,-0.33375329054316566,0.716230461260184,0.33375329054316566
cat__City_Nuevo,-0.33377922287395345,0.7162118879757675,0.33377922287395345
cat__City_Lost Hills,-0.339989372995996,0.711777886788871,0.339989372995996
cat__City_Somerset,-0.3429659964550229,0.709662342185314,0.3429659964550229
cat__City_Greenbrae,-0.3437657725737119,0.7090949980960696,0.3437657725737119
cat__City_Freedom,-0.34401679682691777,0.708917020393015,0.34401679682691777
cat__City_Covelo,-0.34436501188287943,0.7086702077875132,0.34436501188287943
cat__City_Danville,-0.3446495810829033,0.7084685707646062,0.3446495810829033
cat__City_Tupman,-0.3459915861096475,0.707518440064035,0.3459915861096475
cat__City_Orleans,-0.34759446680798156,0.706385280814897,0.34759446680798156
cat__City_Mt Baldy,-0.3482370894117037,0.7059314874910492,0.3482370894117037
cat__City_Burlingame,-0.3492173335725986,0.7052398413188874,0.3492173335725986
cat__City_San Lucas,-0.3509372332498432,0.7040279420147727,0.3509372332498432
cat__City_Alameda,-0.3516754796165123,0.7035083877476686,0.3516754796165123
cat__City_Calipatria,-0.35179691950503633,0.7034229589548212,0.35179691950503633
cat__City_Montgomery Creek,-0.3521005100905354,0.7032094387798561,0.3521005100905354
cat__Online_Security_Yes,-0.3550853131752522,0.7011136264273458,0.3550853131752522
cat__City_Sebastopol,-0.3577744240452066,0.699230786870224,0.3577744240452066
cat__City_Coulterville,-0.35942842037413203,0.6980752176327486,0.35942842037413203
cat__City_Fort Irwin,-0.3598542046113987,0.6977780514774758,0.3598542046113987
cat__City_Borrego Springs,-0.36055746282776985,0.6972875058399135,0.36055746282776985
cat__City_San Ardo,-0.36083180371174817,0.697096237606722,0.36083180371174817
cat__City_La Honda,-0.36200594288822946,0.6962782299257784,0.36200594288822946
cat__City_Lagunitas,-0.36282137032337114,0.6957106969770205,0.36282137032337114
cat__City_Kenwood,-0.3643342941187673,0.6946589355269328,0.3643342941187673
cat__City_Cressey,-0.3659807695721634,0.6935161376935617,0.3659807695721634
cat__City_Volcano,-0.3680778267050912,0.6920633185849637,0.3680778267050912
cat__City_Richvale,-0.3707786152478248,0.6901967236769727,0.3707786152478248
cat__City_Carlotta,-0.3711909221188107,0.6899122094830777,0.3711909221188107
cat__City_Hawthorne,-0.3718379678211102,0.6894659491439546,0.3718379678211102
cat__City_Leggett,-0.3741634185277108,0.6878644928408723,0.3741634185277108
cat__City_Shasta Lake,-0.37446108703365716,0.6876597677166174,0.37446108703365716
cat__City_South Gate,-0.37495090698157435,0.6873230207244395,0.37495090698157435
cat__City_Dos Rios,-0.3759102338543962,0.686663969453691,0.3759102338543962
cat__City_Lake Isabella,-0.377648252592844,0.6854715711132505,0.377648252592844
cat__City_Gold Run,-0.37791965322881155,0.6852855589359661,0.37791965322881155
cat__City_Hemet,-0.37938096887606143,0.6842848717638459,0.37938096887606143
cat__City_Mc Farland,-0.37979546873953923,0.6840012945533375,0.37979546873953923
cat__City_Geyserville,-0.3808183251653017,0.6833020171251465,0.3808183251653017
cat__City_Half Moon Bay,-0.3818929840558785,0.6825680949661139,0.3818929840558785
cat__City_Pacific Grove,-0.38258783882790454,0.6820939740097749,0.38258783882790454
cat__City_Forest Falls,-0.3839615811153789,0.6811575959919448,0.3839615811153789
cat__City_Gasquet,-0.3840285552362672,0.6811119775884101,0.3840285552362672
cat__City_Wilmington,-0.38570247262949936,0.6799728061078603,0.38570247262949936
cat__City_La Canada Flintridge,-0.38574971073997455,0.6799406862359721,0.38574971073997455
cat__City_Capay,-0.3881005184399822,0.6783441537409042,0.3881005184399822
cat__City_Westley,-0.39064140816269355,0.676622743934581,0.39064140816269355
cat__City_Hornbrook,-0.39119456757446586,0.6762485671947881,0.39119456757446586
cat__City_Copperopolis,-0.39266236338720995,0.6752567004864611,0.39266236338720995
cat__City_Friant,-0.393347403240936,0.6747942811410564,0.393347403240936
cat__City_Brookdale,-0.39401917178876217,0.6743411277908582,0.39401917178876217
cat__City_Fairfax,-0.3947287752010558,0.6738627827632319,0.3947287752010558
cat__City_Cool,-0.395194896761054,0.6735487539851832,0.395194896761054
cat__City_Cedarville,-0.3978785322783223,0.6717436178734355,0.3978785322783223
cat__City_Glendora,-0.3994765506615384,0.6706710164699012,0.3994765506615384
cat__City_Coleville,-0.399731504644078,0.6705000480187482,0.399731504644078
cat__City_Yucca Valley,-0.4018946260819639,0.6690512425268096,0.4018946260819639
cat__City_Yermo,-0.4021299773525532,0.668893798994786,0.4021299773525532
cat__City_Carnelian Bay,-0.4026905116594744,0.6685189661359152,0.4026905116594744
cat__City_Ripon,-0.4079228288438171,0.6650301979914721,0.4079228288438171
cat__City_Nicolaus,-0.4088124611952438,0.664438828702292,0.4088124611952438
cat__City_Kelseyville,-0.4097944537908916,0.66378667494973,0.4097944537908916
cat__City_Lebec,-0.41410915420514793,0.6609288041701261,0.41410915420514793
cat__City_El Centro,-0.41952322966580335,0.6573601549354325,0.41952322966580335
cat__City_O Neals,-0.41955556237828523,0.6573389010421459,0.41955556237828523
cat__City_Bodega,-0.41996615626997547,0.6570690571065344,0.41996615626997547
cat__City_Brownsville,-0.4203019999333981,0.656848421678853,0.4203019999333981
cat__City_Corona,-0.42058991791607975,0.6566593304290474,0.42058991791607975
cat__City_Salinas,-0.42067002890892014,0.6566067269052173,0.42067002890892014
cat__City_Laguna Niguel,-0.4220777805698872,0.6556830380096473,0.4220777805698872
cat__City_Foresthill,-0.42311521662351353,0.6550031615114382,0.42311521662351353
cat__City_Goodyears Bar,-0.42391337550525937,0.65448057350238,0.42391337550525937
cat__City_Del Rey,-0.4247614110433529,0.65392578599007,0.4247614110433529
cat__City_Potrero,-0.42590992335458383,0.6531751752995483,0.42590992335458383
cat__City_Pinon Hills,-0.42671713870259553,0.652648135019226,0.42671713870259553
cat__City_Ducor,-0.4274357473480364,0.6521793048998341,0.4274357473480364
cat__City_Surfside,-0.42832930599680247,0.6515968047291852,0.42832930599680247
cat__City_San Joaquin,-0.42912294870194745,0.6510798748343694,0.42912294870194745
cat__City_Benton,-0.4293604535323184,0.6509252585809192,0.4293604535323184
cat__City_Valencia,-0.4299915964440581,0.6505145613358543,0.4299915964440581
cat__City_Kneeland,-0.4313322172983974,0.6496430522610239,0.4313322172983974
cat__City_San Leandro,-0.4329561526581592,0.6485889300820316,0.4329561526581592
cat__City_Pixley,-0.43417559865819433,0.6477984929512262,0.43417559865819433
cat__City_Burson,-0.437895319420504,0.6453933394700787,0.437895319420504
cat__City_Northridge,-0.43817570646619247,0.6452124049053571,0.43817570646619247
cat__City_Yountville,-0.4398163966748008,0.6441546791675582,0.4398163966748008
cat__City_Wilseyville,-0.44039203714669,0.6437839843677734,0.44039203714669
cat__City_Sunset Beach,-0.44045290381072116,0.6437448005767937,0.44045290381072116
cat__City_Sunol,-0.44340060017569527,0.6418500303437844,0.44340060017569527
cat__City_Smartville,-0.4443408542291403,0.6412468118847914,0.4443408542291403
cat__City_Castro Valley,-0.4452495479358938,0.6406643796087053,0.4452495479358938
cat__City_Darwin,-0.4463100385421088,0.6399853211835755,0.4463100385421088
cat__Phone_Service_Yes,-0.4467329177661895,0.6397147419027408,0.4467329177661895
cat__City_Greenville,-0.45091016846251586,0.6370480666149398,0.45091016846251586
cat__City_Laguna Hills,-0.451463623378349,0.6366955867806957,0.451463623378349
cat__City_Cayucos,-0.4517887265447735,0.6364886286725757,0.4517887265447735
cat__City_Fillmore,-0.4547531683589362,0.6346045891100605,0.4547531683589362
cat__City_Bell,-0.4567266989608136,0.6333534125570603,0.4567266989608136
cat__City_Calpine,-0.45804827262112024,0.6325169422196876,0.45804827262112024
cat__City_San Fernando,-0.459013421969888,0.6319067634090264,0.459013421969888
cat__City_Scott Bar,-0.4593908122136287,0.6316683329550554,0.4593908122136287
cat__City_Sonoma,-0.46040207692726465,0.631029871940175,0.46040207692726465
cat__City_Herlong,-0.4614689720050883,0.6303569882877973,0.4614689720050883
cat__City_Clovis,-0.46190335707891933,0.6300832300834436,0.46190335707891933
cat__City_Sonora,-0.4619374682937991,0.6300617375455604,0.4619374682937991
cat__City_Sultana,-0.46429781400416414,0.6285763277560221,0.46429781400416414
cat__City_Big Bar,-0.46600882931487647,0.6275017436124017,0.46600882931487647
cat__City_San Quentin,-0.46602955364531806,0.6274887391936689,0.46602955364531806
cat__City_Fallbrook,-0.4664905597438377,0.6271995297269343,0.4664905597438377
cat__City_Auberry,-0.4667589485067835,0.6270312190083936,0.4667589485067835
cat__City_Baldwin Park,-0.4682718168915776,0.6260833205045098,0.4682718168915776
cat__City_Westminster,-0.46996516449231857,0.6250240409332469,0.46996516449231857
cat__City_Birds Landing,-0.4727427193926098,0.6232904110861436,0.4727427193926098
cat__City_Hanford,-0.4728279386134332,0.6232372970261657,0.4728279386134332
cat__City_Livingston,-0.4732066458177326,0.6230013172582333,0.4732066458177326
cat__City_Santa Margarita,-0.47528900506364347,0.6217053545033367,0.47528900506364347
cat__City_Los Gatos,-0.4772428882207117,0.6204918008396232,0.4772428882207117
cat__City_Hercules,-0.4799608973913002,0.618807588324051,0.4799608973913002
cat__City_Van Nuys,-0.48323528942941535,0.6167846833830389,0.48323528942941535
cat__City_Caruthers,-0.48662908662338433,0.6146949892600492,0.48662908662338433
cat__City_Coarsegold,-0.49177513252318894,0.6115398657987856,0.49177513252318894
cat__City_Dillon Beach,-0.49410126236414653,0.6101189978703387,0.49410126236414653
cat__City_Monte Rio,-0.49479193155676093,0.6096977529618667,0.49479193155676093
cat__City_Rialto,-0.49680190457830087,0.6084735076892663,0.49680190457830087
cat__City_Klamath River,-0.4998409357517104,0.6066271447295402,0.4998409357517104
cat__City_Ojai,-0.5002173603433372,0.6063988383270835,0.5002173603433372
cat__City_Alta,-0.5011703475805434,0.605821223247116,0.5011703475805434
cat__City_Rocklin,-0.5011932873305782,0.6058073260190889,0.5011932873305782
cat__City_Courtland,-0.503394233193942,0.6044754431296144,0.503394233193942
cat__City_Biggs,-0.5037921839792129,0.6042349395098202,0.5037921839792129
cat__City_El Dorado Hills,-0.5040147916620221,0.6041004471401363,0.5040147916620221
cat__City_Avila Beach,-0.5042904786402238,0.6039339274680412,0.5042904786402238
cat__City_Ramona,-0.5053846401373752,0.6032734875976103,0.5053846401373752
cat__City_Scotia,-0.5100188274463031,0.6004842731204296,0.5100188274463031
cat__City_El Cerrito,-0.5106058315367148,0.6001318898312146,0.5106058315367148
cat__City_Groveland,-0.5113937588265131,0.5996592157785852,0.5113937588265131
cat__City_Samoa,-0.5144919435753481,0.5978042357609519,0.5144919435753481
cat__City_Madeline,-0.5170813638169125,0.5962582718113713,0.5170813638169125
cat__City_San Carlos,-0.5193044103885648,0.5949342341483711,0.5193044103885648
cat__City_Acton,-0.5229765868334226,0.5927535370702497,0.5229765868334226
cat__City_Burbank,-0.5237227222102014,0.5923114276437834,0.5237227222102014
cat__City_Lake Elsinore,-0.5265757839513948,0.5906239349757632,0.5265757839513948
cat__City_Chino Hills,-0.5270219301739794,0.5903604891102644,0.5270219301739794
cat__City_Gonzales,-0.5280962998371745,0.5897265643061811,0.5280962998371745
cat__City_Orinda,-0.5285476909630591,0.5894604270388741,0.5285476909630591
cat__City_Caliente,-0.5314456801094196,0.5877546499746236,0.5314456801094196
cat__City_Blocksburg,-0.5318508411891189,0.5875165629011064,0.5318508411891189
cat__City_Forestville,-0.5325381152169706,0.5871129167501381,0.5325381152169706
cat__City_Bridgeport,-0.5336139237618126,0.5864816352873923,0.5336139237618126
cat__City_San Juan Bautista,-0.5358685249424968,0.585160842589902,0.5358685249424968
cat__City_Downieville,-0.5378054422876785,0.584028531354807,0.5378054422876785
cat__City_Albion,-0.5379728825350429,0.5839307496595731,0.5379728825350429
cat__City_Monterey,-0.5396491110859358,0.5829527681544997,0.5396491110859358
cat__City_Three Rivers,-0.5407833182502118,0.58229195376947,0.5407833182502118
cat__City_Hesperia,-0.5408428364144164,0.5822572978526889,0.5408428364144164
cat__City_Hyampom,-0.5412503319384845,0.5820200789460619,0.5412503319384845
cat__City_Palos Verdes Peninsula,-0.5416736392803766,0.581773757711987,0.5416736392803766
cat__City_El Sobrante,-0.5421418613203858,0.5815014221780523,0.5421418613203858
cat__City_Woodland Hills,-0.5451269257610502,0.5797681911506783,0.5451269257610502
cat__City_Standish,-0.547400782558477,0.5784513789968052,0.547400782558477
cat__City_Litchfield,-0.5500115962465155,0.5769431199670504,0.5500115962465155
cat__City_Downey,-0.5517671399797485,0.5759311596185839,0.5517671399797485
cat__City_Willow Creek,-0.5519144485482165,0.5758463262724172,0.5519144485482165
cat__City_Chowchilla,-0.5536913605293771,0.5748240065909923,0.5536913605293771
cat__City_Mecca,-0.5559329602992167,0.5735369243307098,0.5559329602992167
cat__City_Placerville,-0.5561185204006324,0.5734305086344245,0.5561185204006324
cat__City_Winterhaven,-0.5564833386972349,0.5732213488480228,0.5564833386972349
cat__City_Bishop,-0.5615159450798396,0.57034379829215,0.5615159450798396
cat__City_Hinkley,-0.5620935066909007,0.5700144847177432,0.5620935066909007
cat__City_Fort Bragg,-0.5658420797118033,0.5678817436639975,0.5658420797118033
cat__City_Lemon Grove,-0.5660259326330819,0.567777346543636,0.5660259326330819
cat__City_Essex,-0.566182073188139,0.5676887003944073,0.566182073188139
cat__City_Shandon,-0.5670653879185428,0.5671874740059812,0.5670653879185428
cat__City_Grover Beach,-0.5691931933670733,0.5659818924847793,0.5691931933670733
cat__City_Wishon,-0.5692037854656024,0.5659758975805578,0.5692037854656024
cat__City_Napa,-0.572470659832666,0.5641299423220756,0.572470659832666
cat__City_Mountain Center,-0.5724931086764293,0.5641172783992839,0.5724931086764293
cat__City_Loma Linda,-0.5725482923363884,0.5640861492021351,0.5725482923363884
cat__City_Pioneertown,-0.5729088185522996,0.56388281801263,0.5729088185522996
cat__City_Creston,-0.5742613478533495,0.5631206655118899,0.5742613478533495
cat__City_Garberville,-0.5747568978839204,0.5628416801801843,0.5747568978839204
cat__City_Playa Del Rey,-0.5796195612068571,0.5601114141474738,0.5796195612068571
cat__City_San Miguel,-0.5806889531306874,0.5595127556820554,0.5806889531306874
cat__City_Navarro,-0.581104001192941,0.5592805791825395,0.581104001192941
cat__City_Carson,-0.5816326148962453,0.5589850139311953,0.5816326148962453
cat__City_Lakeshore,-0.5831487443533333,0.5581381624159852,0.5831487443533333
cat__City_Newark,-0.5858606160830204,0.5566266138014063,0.5858606160830204
cat__City_Weed,-0.5871510073396169,0.5559088109086582,0.5871510073396169
cat__City_Orange Cove,-0.588823850413721,0.5549796400996553,0.588823850413721
cat__City_Anderson,-0.5909714721213228,0.5537890327220427,0.5909714721213228
cat__City_National City,-0.5930664428309576,0.5526300753339431,0.5930664428309576
cat__City_Midpines,-0.5935292320177784,0.5523743832810888,0.5935292320177784
cat__City_North Highlands,-0.5953713598133754,0.5513577757240725,0.5953713598133754
cat__City_Le Grand,-0.5968145967339781,0.5505626097701406,0.5968145967339781
cat__City_Durham,-0.598384634030851,0.5496988841566764,0.598384634030851
cat__City_Windsor,-0.6040587055542259,0.5465886854609998,0.6040587055542259
cat__City_Moss Beach,-0.604064620162951,0.5465854526123523,0.604064620162951
cat__City_San Clemente,-0.6105496558947084,0.5430522951303993,0.6105496558947084
cat__City_Phillipsville,-0.6126877543708498,0.5418924362338401,0.6126877543708498
cat__City_La Crescenta,-0.6128708319162592,0.5417932369775937,0.6128708319162592
cat__City_Benicia,-0.6133059542778553,0.54155754190664,0.6133059542778553
cat__City_La Mesa,-0.615551843193474,0.5403426286169177,0.615551843193474
cat__City_Pacifica,-0.6162571944659615,0.5399616316403908,0.6162571944659615
cat__City_Kettleman City,-0.6176484160418717,0.5392109476732339,0.6176484160418717
cat__City_Los Altos,-0.6182014638722921,0.5389128206753276,0.6182014638722921
cat__City_Oroville,-0.6187780924559497,0.5386021577160058,0.6187780924559497
cat__City_Penngrove,-0.6227518480166174,0.5364661312311398,0.6227518480166174
cat__City_Hollister,-0.622986267740074,0.5363403877279672,0.622986267740074
cat__City_Earlimart,-0.623220271699383,0.5362148966369803,0.623220271699383
cat__City_Littlerock,-0.6249932378484337,0.5352650480501353,0.6249932378484337
cat__City_Tulelake,-0.6251132226187384,0.535200828249069,0.6251132226187384
cat__City_Stirling City,-0.6253705392537773,0.535063129889673,0.6253705392537773
cat__City_Belvedere Tiburon,-0.6258285331721237,0.5348181303386869,0.6258285331721237
cat__City_Weott,-0.6262883638686828,0.5345722610787296,0.6262883638686828
cat__City_Mammoth Lakes,-0.6287168749280255,0.5332756215196988,0.6287168749280255
cat__City_Elk Creek,-0.6294539775967658,0.5328826874700615,0.6294539775967658
cat__City_Santa Ysabel,-0.6301742102088206,0.532499026159425,0.6301742102088206
cat__City_Newport Beach,-0.6349482922184179,0.5299628908145061,0.6349482922184179
cat__City_Los Osos,-0.635712512690146,0.5295580370425638,0.635712512690146
cat__City_La Verne,-0.6359981875820399,0.5294067772141763,0.6359981875820399
cat__City_Ceres,-0.6362245522108831,0.5292869518081735,0.6362245522108831
cat__City_Oregon House,-0.6365653609565051,0.5291065969210609,0.6365653609565051
cat__City_Sunnyvale,-0.6388308048371002,0.5279092923441178,0.6388308048371002
cat__City_French Gulch,-0.6428268086930363,0.5258039740079054,0.6428268086930363
cat__City_Dos Palos,-0.6434480499974231,0.525477424304825,0.6434480499974231
cat__City_Paradise,-0.6443276606018056,0.5250154120152863,0.6443276606018056
cat__City_Oak Park,-0.6448493106684926,0.5247416091114573,0.6448493106684926
cat__City_Lookout,-0.6471507880815834,0.5235353168100781,0.6471507880815834
cat__City_Firebaugh,-0.6491543846895039,0.5224874133636448,0.6491543846895039
cat__City_San Simeon,-0.6496771187612002,0.5222143627632909,0.6496771187612002
cat__City_Citrus Heights,-0.6517912243700483,0.521111512631537,0.6517912243700483
cat__City_Helendale,-0.6525680253572321,0.5207068698778846,0.6525680253572321
cat__City_Grenada,-0.6536574262392256,0.5201399202283747,0.6536574262392256
cat__City_Olympic Valley,-0.657044207142498,0.5183812999912226,0.657044207142498
cat__City_Pollock Pines,-0.6586255471819299,0.5175622106858979,0.6586255471819299
cat__City_Alleghany,-0.6602919506092307,0.5167004614545219,0.6602919506092307
cat__City_Manchester,-0.6604376149514917,0.5166252021030933,0.6604376149514917
cat__City_Millville,-0.6608872810572248,0.5163929454832183,0.6608872810572248
cat__City_Fountain Valley,-0.6609092348114051,0.5163816088438741,0.6609092348114051
cat__City_Winchester,-0.6617062353677554,0.5159702163761261,0.6617062353677554
cat__City_Morongo Valley,-0.6661049516358604,0.5137055941582479,0.6661049516358604
cat__City_Merced,-0.6708013168431424,0.5112987013267692,0.6708013168431424
cat__City_Farmington,-0.671451894824357,0.5109661698304259,0.671451894824357
cat__City_Hilmar,-0.673334232835294,0.510005263445681,0.673334232835294
cat__City_Yreka,-0.6754390968535771,0.5089329007023167,0.6754390968535771
cat__City_San Gabriel,-0.6776559448179797,0.5078059234675077,0.6776559448179797
cat__City_Redondo Beach,-0.6782822041609067,0.5074880048236937,0.6782822041609067
cat__City_Vacaville,-0.6888213518316113,0.5021675993157104,0.6888213518316113
cat__City_Middletown,-0.6891994845318979,0.5019777492219112,0.6891994845318979
cat__City_Arcadia,-0.6902743228045213,0.5014384941829352,0.6902743228045213
cat__City_Mount Shasta,-0.6937648961044073,0.49969123760125356,0.6937648961044073
cat__City_Grand Terrace,-0.6946934594681294,0.4992274579825492,0.6946934594681294
cat__City_Reedley,-0.6963259090322954,0.4984131591680531,0.6963259090322954
cat__City_Glenn,-0.6998598991378108,0.49665488069439945,0.6998598991378108
cat__City_Redcrest,-0.7000461467571997,0.4965623885187034,0.7000461467571997
cat__City_Llano,-0.7008478148317165,0.4961644698254893,0.7008478148317165
